text
"To be honest, I grow Garlic and Peas on my 1 gunta of Barani land.??"
"Hello, Into the Sarva Haryana Gramin Bank account, the 4 lakhs per year was deposited. right now."
"Basically, We are expanding our Mrigal business."
"Actually, I belong to the small farmer income category and need financial help.??"
"To be honest, The field needs to be plowed before the rains."
"Sir, My application was rejected due to missing documents. right now."
"Actually, We need better electricity supply during the day. please."
I belong to the family income of 1 lakh category and need financial help. immediately.
"Hello, Transportation costs have gone up significantly.."
"Sir, With a family of Undivided family, we are struggling as a economically weaker section household. immediately."
"Hello, I belong to the sufficient income category and need financial help. right now."
"Basically, We need better electricity supply during the day.??"
"Sir, Wet season farming of Jowar requires Chain Link and reliable irrigation.."
"Actually, I possess a valid card proving my high income status. please."
"Basically, How do I apply for Dairy Entrepreneurship Development Scheme online???"
"Sir, I grow Orange and Fennel on my 1 kattha of Single cropped land."
"Basically, Can you help me fill out this form?."
"Hello, Farming is hard work but it is honest work. please."
"Basically, My application was rejected because I am not considered daily wage earner. right now."
"Actually, Is there any special subsidy on Sugarcane Harvester for middle income households? please."
"Actually, My Kadaknath shed needs repair before the October-November starts. right now."
Please tell me the procedure to meet the officer..
"Basically, 5 vasas of land is owned by my family in Chilika. immediately."
"To be honest, We struggle because our household income is only 15,000 per month. immediately."
"Basically, The animals are grazing in the open field. immediately."
"Should the bank approve my loan of 5k, I will buy a Fencing. please."
"Hello, With 10,000 per month income, can I afford Reaper and Barbari???"
"Sir, The village meeting is scheduled for next week. right now."
"To be honest, I grow Spinach and Barley on my 2 guntas of Coastal land.??"
"Sir, I declared 1,20,000 per year on my income certificate. right now."
"To be honest, We need better electricity supply during the day. immediately."
"Hello, Our Vaishnav customs are strictly followed in the village.??"
"Actually, I am repaying the five lakhs borrowed for my tractor. right now."
"To be honest, Feeding Surti Buffalo costs me earning 10000 monthly per year."
"Sir, My Red Sindhi and Fish require a loan of Rs. 1.6 lakhs. please."
"To be honest, I possess a valid card proving my household income of 2 lakhs status. please."
"Hello, Water scarcity is a major issue in our village. immediately."
"Basically, The ICICI sanctioned 25000 for Zinc purchase. immediately."
"Actually, With 10k per month income, can I afford Plastic Crates and Boar?."
"Sir, Please update my status from APML to seasonal income in the passbook. immediately."
"Actually, We use Barbed Wire Fencing and Power Sprayer for farming Coffee in the Kharif.??"
"Basically, To improve my Bhindi yield, I need a Fungicides through the Odisha Millet Mission. right now."
"Sir, Indu from Nimapara applied for Drip Irrigation Subsidy and Gobar-Dhan Yojana.."
"Actually, The animals are grazing in the open field. please."
"Basically, Water scarcity is a major issue in our village.."
"Hello, I need to go to the market tomorrow morning. please."
"Hello, Asha, D/O Nagaraj, is the legal heir to this property.??"
Agriculture is the backbone of our economy. immediately.
"To be honest, This season has been very difficult for us. right now."
"Actually, I need INR 50,000 from OGB to buy Solar Fencing for my Orchard farm."
"Hello, My family is classified as small farmer income in the government records. right now."
My request is regarding the Kusum Yojana application.??
I went to the bank to update my passbook..
"To be honest, Does the bank offer lower interest rates for no regular income applicants? right now."
"Actually, The road to the farm is in bad condition.??"
"Sir, From Chilika, Geeta has requested a meeting. please."
"Hello, I possess a valid card proving my high income status. please."
"Basically, My 16 chataks produces Moong Dal, which earns me earning 10000 monthly annually. immediately."
"Sir, The animals are grazing in the open field. please."
Is there any government help available for us? immediately.
"To be honest, My application was rejected due to missing documents.."
"To be honest, We struggle because our household income is only Rs. 10000 pm. immediately."
"Hello, We struggle because our household income is only 1,20,000 per year. please."
"Sir, I need 20k from Central Bank of India to buy Greenhouse for my Kali mitti farm.??"
"Actually, We need better electricity supply during the day. right now."
"Basically, I sell milk from my Nellore to the dairy.."
"Basically, Can you help me fill out this form? immediately."
"To be honest, Government benefits for middle income families have not reached me yet.."
"Actually, My 50 decimals produces Rice, which earns me 5,000 per month annually. immediately."
I need to withdraw money for household expenses. right now.
"Hello, Can District Cooperative Bank provide a top-up on my existing Rupees fifty thousand???"
"Actually, Can I get a subsidy for Harvester if I own 4 bighas? please."
"Hello, The weather has been very unpredictable lately.."
"Basically, We struggle because our household income is only 80,000 per year.."
I grow Apple and Bottle Gourd on my 5 kanals and 10 marlas of Khal land.??
"To be honest, I declared 1,80,000 per year on my income certificate. right now."
"Basically, The field needs to be plowed before the rains."
"Sir, The field needs to be plowed before the rains. immediately."
"Hello, My Jamunapari and Tiger Prawns require a loan of 10k. right now."
"To be honest, We are a 5 dependents living in a small house.??"
"Actually, My pond is stocked with Crabs and local fish.??"
The animals are grazing in the open field. please.
"Actually, With a family of 5 people, we are struggling as a daily wage earner household. immediately."
"Sir, The soil is very dry this year. please."
"To be honest, I need a loan to buy more Mehsana Buffalo.."
"Basically, We need better electricity supply during the day.."
"Sir, I need to go to the market tomorrow morning. please."
"Sir, By the end of Cutting time, the Tea will be ready for harvest. please."
"Actually, Since I fall under the low income group, I cannot pay high interest. immediately."
"Sir, My application was rejected due to missing documents. immediately."
"Sir, My Desi Murgh and Rohu require a loan of half a lakh. right now."
"Hello, I have a pending debt of 95,000 with the cooperative.??"
"To be honest, With 2 lakhs per year income, can I afford Submersible Pump and Milch animals???"
"Actually, As a meager income farmer, am I eligible for the Mera Pani Meri Virasat? right now."
"Hello, Agriculture is the backbone of our economy."
My son is studying in the city college. right now.
"Hello, I want to register for balance check under the new guidelines. please."
"Basically, Transportation costs have gone up significantly.."
"Basically, My identity as a Handicapped member is stated in the card. immediately."
"Actually, The Vanaraja need vaccination urgently.??"
"Actually, Is there any special subsidy on Goat Shed for middle income households?."
This season has been very difficult for us.
"Actually, The animals are grazing in the open field.??"
"Sir, Reddy from Maheshwaram applied for Fencing Subsidy and Soil Health Card. right now."
"To be honest, Since I fall under the below poverty line group, I cannot pay high interest. right now."
"Sir, Is the office open on Saturdays?."
"Hello, We struggle because our household income is only 12,000 per month. please."
"Actually, We struggle because our household income is only 15k per month.??"
"To be honest, Does the Tractor Subsidy cover both Okra and Mango damages? right now."
